station,latitude,longitude,aqi,timestamp
"Knowledge Park - V, Greater Noida, India",28.557054,77.453663,194,2026-05-06 18:00:54.400818
"Sector - 125, Noida, India",28.5447608,77.3231257,184,2026-05-06 18:00:54.400819
"Aya Nagar, Delhi, Delhi, India",28.482888,77.126748,157,2026-05-06 18:00:54.400820
"Knowledge Park - III, Greater Noida, India",28.47272,77.482,364,2026-05-06 18:00:54.400821
"Sanjay Nagar, Ghaziabad, India",28.685382,77.453839,156,2026-05-06 18:00:54.400822
"Sector-116, Noida, India",28.56923,77.393848,156,2026-05-06 18:00:54.400823
"Teri Gram, Gurugram, India",28.4275,77.1465,162,2026-05-06 18:00:54.400824
"DITE Okhla, Delhi, Delhi, India",28.531314,77.270686,164,2026-05-06 18:00:54.400825
"Sonia Vihar Water Treatment Plant DJB, Delhi, Delhi, India",28.710066,77.24622,187,2026-05-06 18:00:54.400826
"Narela, Delhi, Delhi, India",28.820629,77.101099,180,2026-05-06 18:00:54.400827
"Mother Dairy Plant, Parparganj, Delhi, Delhi, India",28.620171,77.287705,172,2026-05-06 18:00:54.400828
"ITO, Delhi, Delhi, India",28.628577,77.241036,154,2026-05-06 18:00:54.400829
"ITI Jahangirpuri, Delhi, Delhi, India",28.733016,77.17197,189,2026-05-06 18:00:54.400829
"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",28.672114,77.313832,185,2026-05-06 18:00:54.400830
"Vikas Sadan Gurgaon, Gurgaon, India",28.4501238,77.0263051,154,2026-05-06 18:00:54.400831
"NISE Gwal Pahari, Gurugram, India",28.422681,77.148944,94,2026-05-06 18:00:54.400832
"Sector 30, Faridabad, India",28.4417,77.3217,97,2026-05-06 18:00:54.400833
"CRRI Mathura Road, Delhi, Delhi, India",28.551729,77.275037,132,2026-05-06 18:00:54.400834
"Burari Crossing, Delhi, Delhi, India",28.725646,77.203384,151,2026-05-06 18:00:54.400835
"Sector-51, Gurugram, India",28.4227,77.0667,165,2026-05-06 18:00:54.400836
"R.K. Puram, Delhi, Delhi, India",28.5648,77.1744,173,2026-05-06 18:00:54.400839
"Lodhi Road, Delhi, Delhi, India",28.589701,77.221917,145,2026-05-06 18:00:54.400840
"Shadipur, Delhi, Delhi, India",28.65155278,77.15804167,791,2026-05-06 18:00:54.400841
"Satyawati College, Delhi, Delhi, India",28.69572,77.181295,187,2026-05-06 18:00:54.400842
"Punjabi Bagh, Delhi, Delhi, India",28.6683,77.1167,165,2026-05-06 18:00:54.400843
"Shaheed Sukhdev College of Business Studies, Rohini, Delhi, Delhi, India",28.732743,77.118788,132,2026-05-06 20:01:01.473977
"Bramprakash Ayurvedic Hospital, Najafgarh, Delhi, Delhi, India",28.572714,76.933433,118,2026-05-06 20:01:01.473981
"Jawaharlal Nehru Stadium, Delhi, Delhi, India",28.582846,77.234366,152,2026-05-06 20:01:01.473983
"Lodhi Road, Delhi, Delhi, India",28.589701,77.221917,145,2026-05-06 20:01:01.473983
"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",28.672114,77.313832,139,2026-05-06 20:01:01.473984
"Loni, Ghaziabad, India",28.757294,77.278792,171,2026-05-06 20:01:01.473985
"CRRI Mathura Road, Delhi, Delhi, India",28.551729,77.275037,132,2026-05-06 20:01:01.473986
"Sector - 125, Noida, India",28.5447608,77.3231257,184,2026-05-06 20:01:01.473987
"Sector-1, Noida, India",28.5898,77.3101,155,2026-05-06 20:01:01.473988
"Shadipur, Delhi, Delhi, India",28.65155278,77.15804167,791,2026-05-06 20:01:01.473989
"Sanjay Nagar, Ghaziabad, India",28.685382,77.453839,156,2026-05-06 20:01:01.473990
"Knowledge Park - V, Greater Noida, India",28.557054,77.453663,194,2026-05-06 20:01:01.473990
"Sector-116, Noida, India",28.56923,77.393848,156,2026-05-06 20:01:01.473991
"Dr. Karni Singh Shooting Range, Delhi, Delhi, India",28.499727,77.267095,162,2026-05-06 20:01:01.473992
"Mundka, Delhi, Delhi, India",28.68241,77.030469,97,2026-05-06 20:01:01.473993
"Alipur, Delhi, Delhi, India",28.815691,77.152491,97,2026-05-06 20:01:01.473993
"DTU, Delhi, Delhi, India",28.749722,77.116281,137,2026-05-06 20:01:01.473994
"Vikas Sadan Gurgaon, Gurgaon, India",28.4501238,77.0263051,154,2026-05-06 20:01:01.473995
"Sector 30, Faridabad, India",28.4417,77.3217,-,2026-05-06 20:01:01.473996
"DITE Okhla, Delhi, Delhi, India",28.531314,77.270686,157,2026-05-06 20:01:01.473999
"Sri Auribindo Marg, Delhi, Delhi, India",28.528344,77.189304,161,2026-05-06 20:01:01.474000
"Mandir Marg, Delhi, Delhi, India",28.6341,77.2005,180,2026-05-06 20:01:01.474000
"Pusa, Delhi, Delhi, India",28.636997,77.172248,141,2026-05-06 20:01:01.474001
"Satyawati College, Delhi, Delhi, India",28.69572,77.181295,153,2026-05-06 20:01:01.474002
"Vasundhara, Ghaziabad, India",28.6603346,77.3572563,153,2026-05-06 20:01:01.474003
"Sector-51, Gurugram, India",28.4227,77.0667,165,2026-05-06 20:01:01.474004
"Anand Vihar, Delhi, Delhi, India",28.6508,77.3152,162,2026-05-06 20:01:01.474004
"Mother Dairy Plant, Parparganj, Delhi, Delhi, India",28.620171,77.287705,152,2026-05-06 20:01:01.474005
"Delhi Institute of Tool Engineering, Wazirpur, Delhi, Delhi, India",28.700505,77.165603,139,2026-05-06 20:01:01.474006
"Arya Nagar, Bahadurgarh, India",28.6701,76.9254,152,2026-05-06 20:01:01.474007
"NISE Gwal Pahari, Gurugram, India",28.422681,77.148944,94,2026-05-06 20:01:01.474008
"R.K. Puram, Delhi, Delhi, India",28.5648,77.1744,157,2026-05-06 20:01:01.474008
"National Institute of Malaria Research, Sector 8, Dwarka, Delhi, Delhi, India",28.576909,77.075898,142,2026-05-06 20:01:01.474009
"Burari Crossing, Delhi, Delhi, India",28.725646,77.203384,151,2026-05-06 20:01:01.474010
"Pooth Khurd, Bawana, Delhi, Delhi, India",28.7757959,77.0462514,102,2026-05-06 20:01:01.474011
"Knowledge Park - III, Greater Noida, India",28.47272,77.482,364,2026-05-06 20:01:01.474012
"Sector - 62, Noida, India",28.6245479,77.3577104,159,2026-05-06 20:01:01.474012
"ITI Jahangirpuri, Delhi, Delhi, India",28.733016,77.17197,132,2026-05-06 20:01:01.474013
"Punjabi Bagh, Delhi, Delhi, India",28.6683,77.1167,139,2026-05-06 20:01:01.474014
"Teri Gram, Gurugram, India",28.4275,77.1465,162,2026-05-06 20:01:01.474015
"PGDAV College, Sriniwaspuri, Delhi, Delhi, India",28.566827,77.251418,155,2026-05-06 20:01:01.474016
"Major Dhyan Chand National Stadium, Delhi, Delhi, India",28.612498,77.237388,152,2026-05-06 20:01:01.474017
"Sonia Vihar Water Treatment Plant DJB, Delhi, Delhi, India",28.710066,77.24622,161,2026-05-06 20:01:01.474020
"Indirapuram, Ghaziabad, India",28.646233,77.358075,172,2026-05-06 20:01:01.474021
"ITO, Delhi, Delhi, India",28.628577,77.241036,154,2026-05-06 20:01:01.474021
"Aya Nagar, Delhi, Delhi, India",28.482888,77.126748,157,2026-05-06 20:01:01.474022
"Narela, Delhi, Delhi, India",28.820629,77.101099,109,2026-05-06 20:01:01.474023
"Dr. Karni Singh Shooting Range, Delhi, Delhi, India",28.499727,77.267095,160,2026-05-06 21:20:26.010213
"Sector-1, Noida, India",28.5898,77.3101,155,2026-05-06 21:20:26.010217
"Pusa, Delhi, Delhi, India",28.636997,77.172248,151,2026-05-06 21:20:26.010217
"Vasundhara, Ghaziabad, India",28.6603346,77.3572563,153,2026-05-06 21:20:26.010218
"Sector - 62, Noida, India",28.6245479,77.3577104,159,2026-05-06 21:20:26.010219
"DITE Okhla, Delhi, Delhi, India",28.531314,77.270686,156,2026-05-06 21:20:26.010219
"National Institute of Malaria Research, Sector 8, Dwarka, Delhi, Delhi, India",28.576909,77.075898,154,2026-05-06 21:20:26.010220
"Vikas Sadan Gurgaon, Gurgaon, India",28.4501238,77.0263051,148,2026-05-06 21:20:26.010220
"Lodhi Road, Delhi, Delhi, India",28.589701,77.221917,145,2026-05-06 21:20:26.010221
"ITO, Delhi, Delhi, India",28.628577,77.241036,154,2026-05-06 21:20:26.010221
"Mundka, Delhi, Delhi, India",28.68241,77.030469,137,2026-05-06 21:20:26.010222
"Shaheed Sukhdev College of Business Studies, Rohini, Delhi, Delhi, India",28.732743,77.118788,157,2026-05-06 21:20:26.010222
"Bramprakash Ayurvedic Hospital, Najafgarh, Delhi, Delhi, India",28.572714,76.933433,122,2026-05-06 21:20:26.010223
"Teri Gram, Gurugram, India",28.4275,77.1465,162,2026-05-06 21:20:26.010223
"CRRI Mathura Road, Delhi, Delhi, India",28.551729,77.275037,132,2026-05-06 21:20:26.010224
"Sector - 125, Noida, India",28.5447608,77.3231257,184,2026-05-06 21:20:26.010225
"R.K. Puram, Delhi, Delhi, India",28.5648,77.1744,154,2026-05-06 21:20:26.010225
"Shadipur, Delhi, Delhi, India",28.65155278,77.15804167,791,2026-05-06 21:20:26.010226
"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",28.672114,77.313832,135,2026-05-06 21:20:26.010226
"Sector-116, Noida, India",28.56923,77.393848,156,2026-05-06 21:20:26.010229
"Jawaharlal Nehru Stadium, Delhi, Delhi, India",28.582846,77.234366,151,2026-05-06 21:20:26.010230
"Major Dhyan Chand National Stadium, Delhi, Delhi, India",28.612498,77.237388,132,2026-05-06 21:20:26.010230
"Aya Nagar, Delhi, Delhi, India",28.482888,77.126748,157,2026-05-06 21:20:26.010231
"Narela, Delhi, Delhi, India",28.820629,77.101099,99,2026-05-06 21:20:26.010231
"DTU, Delhi, Delhi, India",28.749722,77.116281,137,2026-05-06 21:20:26.010232
"Pooth Khurd, Bawana, Delhi, Delhi, India",28.7757959,77.0462514,139,2026-05-06 21:20:26.010232
"Sector 30, Faridabad, India",28.4417,77.3217,-,2026-05-06 21:20:26.010233
"Sector-51, Gurugram, India",28.4227,77.0667,165,2026-05-06 21:20:26.010233
"Sri Auribindo Marg, Delhi, Delhi, India",28.528344,77.189304,160,2026-05-06 21:20:26.010234
"Sonia Vihar Water Treatment Plant DJB, Delhi, Delhi, India",28.710066,77.24622,192,2026-05-06 21:20:26.010234
"Punjabi Bagh, Delhi, Delhi, India",28.6683,77.1167,159,2026-05-06 21:20:26.010235
"Delhi Institute of Tool Engineering, Wazirpur, Delhi, Delhi, India",28.700505,77.165603,187,2026-05-06 21:20:26.010235
"Satyawati College, Delhi, Delhi, India",28.69572,77.181295,178,2026-05-06 21:20:26.010236
"Burari Crossing, Delhi, Delhi, India",28.725646,77.203384,151,2026-05-06 21:20:26.010236
"Knowledge Park - III, Greater Noida, India",28.47272,77.482,364,2026-05-06 21:20:26.010237
"Sanjay Nagar, Ghaziabad, India",28.685382,77.453839,156,2026-05-06 21:20:26.010237
"Knowledge Park - V, Greater Noida, India",28.557054,77.453663,194,2026-05-06 21:20:26.010238
"NISE Gwal Pahari, Gurugram, India",28.422681,77.148944,87,2026-05-06 21:20:26.010239
"PGDAV College, Sriniwaspuri, Delhi, Delhi, India",28.566827,77.251418,163,2026-05-06 21:20:26.010239
"ITI Jahangirpuri, Delhi, Delhi, India",28.733016,77.17197,127,2026-05-06 21:20:26.010240
"Alipur, Delhi, Delhi, India",28.815691,77.152491,124,2026-05-06 21:20:26.010240
"Arya Nagar, Bahadurgarh, India",28.6701,76.9254,152,2026-05-06 21:20:26.010241
"Indirapuram, Ghaziabad, India",28.646233,77.358075,172,2026-05-06 21:20:26.010243
"Anand Vihar, Delhi, Delhi, India",28.6508,77.3152,159,2026-05-06 21:20:26.010244
"Mother Dairy Plant, Parparganj, Delhi, Delhi, India",28.620171,77.287705,149,2026-05-06 21:20:26.010244
"Mandir Marg, Delhi, Delhi, India",28.6341,77.2005,152,2026-05-06 21:20:26.010245
"Loni, Ghaziabad, India",28.757294,77.278792,171,2026-05-06 21:20:26.010245
"Sanjay Nagar, Ghaziabad, India",28.685382,77.453839,112,2026-05-06 22:12:19.830405
"Lodhi Road, Delhi, Delhi, India",28.589701,77.221917,118,2026-05-06 22:12:19.830409
"Delhi Institute of Tool Engineering, Wazirpur, Delhi, Delhi, India",28.700505,77.165603,187,2026-05-06 22:12:19.830410
"Shaheed Sukhdev College of Business Studies, Rohini, Delhi, Delhi, India",28.732743,77.118788,156,2026-05-06 22:12:19.830410
"Pooth Khurd, Bawana, Delhi, Delhi, India",28.7757959,77.0462514,122,2026-05-06 22:12:19.830411
"DTU, Delhi, Delhi, India",28.749722,77.116281,151,2026-05-06 22:12:19.830412
"R.K. Puram, Delhi, Delhi, India",28.5648,77.1744,130,2026-05-06 22:12:19.830412
"Pusa, Delhi, Delhi, India",28.636997,77.172248,89,2026-05-06 22:12:19.830413
"National Institute of Malaria Research, Sector 8, Dwarka, Delhi, Delhi, India",28.576909,77.075898,151,2026-05-06 22:12:19.830413
"ITI Jahangirpuri, Delhi, Delhi, India",28.733016,77.17197,157,2026-05-06 22:12:19.830414
"ITO, Delhi, Delhi, India",28.628577,77.241036,121,2026-05-06 22:12:19.830415
"Bramprakash Ayurvedic Hospital, Najafgarh, Delhi, Delhi, India",28.572714,76.933433,139,2026-05-06 22:12:19.830415
"Sector - 62, Noida, India",28.6245479,77.3577104,136,2026-05-06 22:12:19.830416
"Indirapuram, Ghaziabad, India",28.646233,77.358075,77,2026-05-06 22:12:19.830416
"Sector 30, Faridabad, India",28.4417,77.3217,61,2026-05-06 22:12:19.830417
"Dr. Karni Singh Shooting Range, Delhi, Delhi, India",28.499727,77.267095,119,2026-05-06 22:12:19.830418
"Punjabi Bagh, Delhi, Delhi, India",28.6683,77.1167,152,2026-05-06 22:12:19.830418
"Knowledge Park - III, Greater Noida, India",28.47272,77.482,98,2026-05-06 22:12:19.830419
"Vasundhara, Ghaziabad, India",28.6603346,77.3572563,103,2026-05-06 22:12:19.830419
"Shadipur, Delhi, Delhi, India",28.65155278,77.15804167,86,2026-05-06 22:12:19.830422
"Sonia Vihar Water Treatment Plant DJB, Delhi, Delhi, India",28.710066,77.24622,116,2026-05-06 22:12:19.830422
"Sector - 125, Noida, India",28.5447608,77.3231257,99,2026-05-06 22:12:19.830423
"PGDAV College, Sriniwaspuri, Delhi, Delhi, India",28.566827,77.251418,122,2026-05-06 22:12:19.830424
"Major Dhyan Chand National Stadium, Delhi, Delhi, India",28.612498,77.237388,94,2026-05-06 22:12:19.830424
"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",28.672114,77.313832,130,2026-05-06 22:12:19.830425
"NISE Gwal Pahari, Gurugram, India",28.422681,77.148944,89,2026-05-06 22:12:19.830427
"Sector-51, Gurugram, India",28.4227,77.0667,177,2026-05-06 22:12:19.830428
"Teri Gram, Gurugram, India",28.4275,77.1465,168,2026-05-06 22:12:19.830428
"CRRI Mathura Road, Delhi, Delhi, India",28.551729,77.275037,103,2026-05-06 22:12:19.830429
"Burari Crossing, Delhi, Delhi, India",28.725646,77.203384,137,2026-05-06 22:12:19.830429
"Loni, Ghaziabad, India",28.757294,77.278792,113,2026-05-06 22:12:19.830430
"Narela, Delhi, Delhi, India",28.820629,77.101099,142,2026-05-06 22:12:19.830431
"Mother Dairy Plant, Parparganj, Delhi, Delhi, India",28.620171,77.287705,132,2026-05-06 22:12:19.830431
"Mundka, Delhi, Delhi, India",28.68241,77.030469,127,2026-05-06 22:12:19.830432
"Alipur, Delhi, Delhi, India",28.815691,77.152491,116,2026-05-06 22:12:19.830432
"Knowledge Park - V, Greater Noida, India",28.557054,77.453663,96,2026-05-06 22:12:19.830433
"Vikas Sadan Gurgaon, Gurgaon, India",28.4501238,77.0263051,156,2026-05-06 22:12:19.830434
"DITE Okhla, Delhi, Delhi, India",28.531314,77.270686,137,2026-05-06 22:12:19.830434
"Mandir Marg, Delhi, Delhi, India",28.6341,77.2005,179,2026-05-06 22:12:19.830435
"Jawaharlal Nehru Stadium, Delhi, Delhi, India",28.582846,77.234366,121,2026-05-06 22:12:19.830435
"Aya Nagar, Delhi, Delhi, India",28.482888,77.126748,114,2026-05-06 22:12:19.830436
"Satyawati College, Delhi, Delhi, India",28.69572,77.181295,148,2026-05-06 22:12:19.830437
"Arya Nagar, Bahadurgarh, India",28.6701,76.9254,144,2026-05-06 22:12:19.830439
"Sector-116, Noida, India",28.56923,77.393848,97,2026-05-06 22:12:19.830439
"Sri Auribindo Marg, Delhi, Delhi, India",28.528344,77.189304,151,2026-05-06 22:12:19.830440
"Sector-1, Noida, India",28.5898,77.3101,95,2026-05-06 22:12:19.830440
"Anand Vihar, Delhi, Delhi, India",28.6508,77.3152,146,2026-05-06 22:12:19.830441
"Sonia Vihar Water Treatment Plant DJB, Delhi, Delhi, India",28.710066,77.24622,129,2026-05-06 23:10:08.218472
"Burari Crossing, Delhi, Delhi, India",28.725646,77.203384,99,2026-05-06 23:10:08.218477
"Alipur, Delhi, Delhi, India",28.815691,77.152491,149,2026-05-06 23:10:08.218478
"Pooth Khurd, Bawana, Delhi, Delhi, India",28.7757959,77.0462514,137,2026-05-06 23:10:08.218479
"Knowledge Park - V, Greater Noida, India",28.557054,77.453663,76,2026-05-06 23:10:08.218480
"Anand Vihar, Delhi, Delhi, India",28.6508,77.3152,132,2026-05-06 23:10:08.218481
"Satyawati College, Delhi, Delhi, India",28.69572,77.181295,119,2026-05-06 23:10:08.218481
"Arya Nagar, Bahadurgarh, India",28.6701,76.9254,151,2026-05-06 23:10:08.218482
"Sector - 62, Noida, India",28.6245479,77.3577104,120,2026-05-06 23:10:08.218483
"Sector 30, Faridabad, India",28.4417,77.3217,58,2026-05-06 23:10:08.218484
"ITI Jahangirpuri, Delhi, Delhi, India",28.733016,77.17197,137,2026-05-06 23:10:08.218485
"Punjabi Bagh, Delhi, Delhi, India",28.6683,77.1167,134,2026-05-06 23:10:08.218486
"Mundka, Delhi, Delhi, India",28.68241,77.030469,149,2026-05-06 23:10:08.218487
"Sector-116, Noida, India",28.56923,77.393848,87,2026-05-06 23:10:08.218487
"Teri Gram, Gurugram, India",28.4275,77.1465,166,2026-05-06 23:10:08.218488
"Major Dhyan Chand National Stadium, Delhi, Delhi, India",28.612498,77.237388,91,2026-05-06 23:10:08.218489
"Shaheed Sukhdev College of Business Studies, Rohini, Delhi, Delhi, India",28.732743,77.118788,152,2026-05-06 23:10:08.218490
"Indirapuram, Ghaziabad, India",28.646233,77.358075,61,2026-05-06 23:10:08.218491
"Sector-51, Gurugram, India",28.4227,77.0667,154,2026-05-06 23:10:08.218491
"CRRI Mathura Road, Delhi, Delhi, India",28.551729,77.275037,92,2026-05-06 23:10:08.218494
"Mother Dairy Plant, Parparganj, Delhi, Delhi, India",28.620171,77.287705,99,2026-05-06 23:10:08.218495
"National Institute of Malaria Research, Sector 8, Dwarka, Delhi, Delhi, India",28.576909,77.075898,127,2026-05-06 23:10:08.218496
"Narela, Delhi, Delhi, India",28.820629,77.101099,161,2026-05-06 23:10:08.218497
"Vikas Sadan Gurgaon, Gurgaon, India",28.4501238,77.0263051,157,2026-05-06 23:10:08.218498
"NISE Gwal Pahari, Gurugram, India",28.422681,77.148944,63,2026-05-06 23:10:08.218498
"Sri Auribindo Marg, Delhi, Delhi, India",28.528344,77.189304,130,2026-05-06 23:10:08.218499
"Sector - 125, Noida, India",28.5447608,77.3231257,87,2026-05-06 23:10:08.218500
"Sector-1, Noida, India",28.5898,77.3101,65,2026-05-06 23:10:08.218501
"Jawaharlal Nehru Stadium, Delhi, Delhi, India",28.582846,77.234366,91,2026-05-06 23:10:08.218502
"Mandir Marg, Delhi, Delhi, India",28.6341,77.2005,168,2026-05-06 23:10:08.218503
"Delhi Institute of Tool Engineering, Wazirpur, Delhi, Delhi, India",28.700505,77.165603,187,2026-05-06 23:10:08.218503
"Knowledge Park - III, Greater Noida, India",28.47272,77.482,74,2026-05-06 23:10:08.218504
"Vasundhara, Ghaziabad, India",28.6603346,77.3572563,65,2026-05-06 23:10:08.218505
"Sanjay Nagar, Ghaziabad, India",28.685382,77.453839,124,2026-05-06 23:10:08.218506
"PGDAV College, Sriniwaspuri, Delhi, Delhi, India",28.566827,77.251418,89,2026-05-06 23:10:08.218507
"Lodhi Road, Delhi, Delhi, India",28.589701,77.221917,71,2026-05-06 23:10:08.218508
"Pusa, Delhi, Delhi, India",28.636997,77.172248,83,2026-05-06 23:10:08.218509
"Aya Nagar, Delhi, Delhi, India",28.482888,77.126748,120,2026-05-06 23:10:08.218509
"Dr. Karni Singh Shooting Range, Delhi, Delhi, India",28.499727,77.267095,105,2026-05-06 23:10:08.218510
"DITE Okhla, Delhi, Delhi, India",28.531314,77.270686,97,2026-05-06 23:10:08.218511
"R.K. Puram, Delhi, Delhi, India",28.5648,77.1744,99,2026-05-06 23:10:08.218512
"Loni, Ghaziabad, India",28.757294,77.278792,122,2026-05-06 23:10:08.218513
"DTU, Delhi, Delhi, India",28.749722,77.116281,100,2026-05-06 23:10:08.218516
"Bramprakash Ayurvedic Hospital, Najafgarh, Delhi, Delhi, India",28.572714,76.933433,137,2026-05-06 23:10:08.218516
"ITO, Delhi, Delhi, India",28.628577,77.241036,85,2026-05-06 23:10:08.218517
"Shadipur, Delhi, Delhi, India",28.65155278,77.15804167,68,2026-05-06 23:10:08.218518
"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",28.672114,77.313832,116,2026-05-06 23:10:08.218519
"ITO, Delhi, Delhi, India",28.628577,77.241036,83,2026-05-07 00:06:29.085532
"Aya Nagar, Delhi, Delhi, India",28.482888,77.126748,120,2026-05-07 00:06:29.085536
"Sector - 62, Noida, India",28.6245479,77.3577104,101,2026-05-07 00:06:29.085537
"Sector-116, Noida, India",28.56923,77.393848,105,2026-05-07 00:06:29.085538
"Sector 30, Faridabad, India",28.4417,77.3217,98,2026-05-07 00:06:29.085539
"Sector-51, Gurugram, India",28.4227,77.0667,156,2026-05-07 00:06:29.085540
"Sri Auribindo Marg, Delhi, Delhi, India",28.528344,77.189304,132,2026-05-07 00:06:29.085541
"CRRI Mathura Road, Delhi, Delhi, India",28.551729,77.275037,90,2026-05-07 00:06:29.085541
"Punjabi Bagh, Delhi, Delhi, India",28.6683,77.1167,85,2026-05-07 00:06:29.085542
"Pooth Khurd, Bawana, Delhi, Delhi, India",28.7757959,77.0462514,152,2026-05-07 00:06:29.085543
"Shaheed Sukhdev College of Business Studies, Rohini, Delhi, Delhi, India",28.732743,77.118788,141,2026-05-07 00:06:29.085544
"Alipur, Delhi, Delhi, India",28.815691,77.152491,145,2026-05-07 00:06:29.085545
"Sector - 125, Noida, India",28.5447608,77.3231257,93,2026-05-07 00:06:29.085546
"Sector-1, Noida, India",28.5898,77.3101,88,2026-05-07 00:06:29.085547
"Anand Vihar, Delhi, Delhi, India",28.6508,77.3152,102,2026-05-07 00:06:29.085548
"ITI Jahangirpuri, Delhi, Delhi, India",28.733016,77.17197,117,2026-05-07 00:06:29.085548
"Burari Crossing, Delhi, Delhi, India",28.725646,77.203384,91,2026-05-07 00:06:29.085549
"Loni, Ghaziabad, India",28.757294,77.278792,124,2026-05-07 00:06:29.085550
"Vasundhara, Ghaziabad, India",28.6603346,77.3572563,72,2026-05-07 00:06:29.085551
"Dr. Karni Singh Shooting Range, Delhi, Delhi, India",28.499727,77.267095,122,2026-05-07 00:06:29.085554
"R.K. Puram, Delhi, Delhi, India",28.5648,77.1744,90,2026-05-07 00:06:29.085555
"National Institute of Malaria Research, Sector 8, Dwarka, Delhi, Delhi, India",28.576909,77.075898,122,2026-05-07 00:06:29.085556
"Mundka, Delhi, Delhi, India",28.68241,77.030469,88,2026-05-07 00:06:29.085592
"Narela, Delhi, Delhi, India",28.820629,77.101099,154,2026-05-07 00:06:29.085593
"Delhi Institute of Tool Engineering, Wazirpur, Delhi, Delhi, India",28.700505,77.165603,187,2026-05-07 00:06:29.085594
"Knowledge Park - III, Greater Noida, India",28.47272,77.482,68,2026-05-07 00:06:29.085595
"Indirapuram, Ghaziabad, India",28.646233,77.358075,64,2026-05-07 00:06:29.085596
"NISE Gwal Pahari, Gurugram, India",28.422681,77.148944,77,2026-05-07 00:06:29.085596
"PGDAV College, Sriniwaspuri, Delhi, Delhi, India",28.566827,77.251418,85,2026-05-07 00:06:29.085597
"Lodhi Road, Delhi, Delhi, India",28.589701,77.221917,81,2026-05-07 00:06:29.085598
"Major Dhyan Chand National Stadium, Delhi, Delhi, India",28.612498,77.237388,64,2026-05-07 00:06:29.085599
"DITE Okhla, Delhi, Delhi, India",28.531314,77.270686,95,2026-05-07 00:06:29.085600
"Sonia Vihar Water Treatment Plant DJB, Delhi, Delhi, India",28.710066,77.24622,107,2026-05-07 00:06:29.085601
"Satyawati College, Delhi, Delhi, India",28.69572,77.181295,89,2026-05-07 00:06:29.085602
"Sanjay Nagar, Ghaziabad, India",28.685382,77.453839,96,2026-05-07 00:06:29.085602
"Knowledge Park - V, Greater Noida, India",28.557054,77.453663,82,2026-05-07 00:06:29.085603
"Vikas Sadan Gurgaon, Gurgaon, India",28.4501238,77.0263051,157,2026-05-07 00:06:29.085604
"Mandir Marg, Delhi, Delhi, India",28.6341,77.2005,164,2026-05-07 00:06:29.085605
"Pusa, Delhi, Delhi, India",28.636997,77.172248,82,2026-05-07 00:06:29.085606
"ITI Shahdra, Jhilmil Industrial Area, Delhi, Delhi, India",28.672114,77.313832,96,2026-05-07 00:06:29.085607
"Arya Nagar, Bahadurgarh, India",28.6701,76.9254,144,2026-05-07 00:06:29.085608
"Teri Gram, Gurugram, India",28.4275,77.1465,166,2026-05-07 00:06:29.085609
"Mother Dairy Plant, Parparganj, Delhi, Delhi, India",28.620171,77.287705,78,2026-05-07 00:06:29.085612
"Jawaharlal Nehru Stadium, Delhi, Delhi, India",28.582846,77.234366,80,2026-05-07 00:06:29.085613
"Shadipur, Delhi, Delhi, India",28.65155278,77.15804167,65,2026-05-07 00:06:29.085614
"DTU, Delhi, Delhi, India",28.749722,77.116281,98,2026-05-07 00:06:29.085615
"Bramprakash Ayurvedic Hospital, Najafgarh, Delhi, Delhi, India",28.572714,76.933433,91,2026-05-07 00:06:29.085616
"Sanjay Nagar, Ghaziabad, India",28.685382,77.453839,125,2026-05-07 04:03:12.877170
"Sector-51, Gurugram, India",28.4227,77.0667,153,2026-05-07 04:03:12.877174
"DITE Okhla, Delhi, Delhi, India",28.531314,77.270686,99,2026-05-07 04:03:12.877175
"Anand Vihar, Delhi, Delhi, India",28.6508,77.3152,95,2026-05-07 04:03:12.877176
"Pooth Khurd, Bawana, Delhi, Delhi, India",28.7757959,77.0462514,164,2026-05-07 04:03:12.877177
"DTU, Delhi, Delhi, India",28.749722,77.116281,85,2026-05-07 04:03:12.877178
"Knowledge Park - III, Greater Noida, India",28.47272,77.482,77,2026-05-07 04:03:12.877179
"Dr. Karni Singh Shooting Range, Delhi, Delhi, India",28.499727,77.267095,103,2026-05-07 04:03:12.877180
"Sri Auribindo Marg, Delhi, Delhi, India",28.528344,77.189304,132,2026-05-07 04:03:12.877181
"Sector - 125, Noida, India",28.5447608,77.3231257,98,2026-05-07 04:03:12.877184
"National Institute of Malaria Research, Sector 8, Dwarka, Delhi, Delhi, India",28.576909,77.075898,143,2026-05-07 04:03:12.877185
"Punjabi Bagh, Delhi, Delhi, India",28.6683,77.1167,81,2026-05-07 04:03:12.877186
"Alipur, Delhi, Delhi, India",28.815691,77.152491,95,2026-05-07 04:03:12.877186
"Arya Nagar, Bahadurgarh, India",28.6701,76.9254,151,2026-05-07 04:03:12.877187
"Teri Gram, Gurugram, India",28.4275,77.1465,6,2026-05-07 04:03:12.877188
"CRRI Mathura Road, Delhi, Delhi, India",28.551729,77.275037,78,2026-05-07 04:03:12.877189
